,sentence,polarity,happiness,sadness,anger,surprise,disgust,fear
1tuMFJnlXJc[6],sp internal medicine and the sp new york times sp recently reported on sp in the nineteen sixties sp the sugar industry trade group sp which is now known as a sugar association sp paid off some harvard scientists to sp downplay the effects of sugar on heart disease sp,0.33,0.67,0.0,0.33,0.0,0.0,0.0
1tuMFJnlXJc[7],sp there's a link below the video so click on that and you can read the article sp yourself sp,0.33,0.33,0.0,0.0,0.0,0.0,0.0
1tuMFJnlXJc[8],sp any questions you sp can call me at sp i'm available to help you sp,1.0,0.67,0.0,0.0,0.0,0.0,0.0
1tuMFJnlXJc[9],sp i encourage you to become a label reader and sp everything that you buy that's processed sp may have some sugar in it sp,0.0,0.0,1.0,0.0,0.0,0.0,0.33
1tuMFJnlXJc[10],sp so that would be one way that you could start reducing how much sugar you take in sp would be to read your labels and just choose something different sp,0.33,0.33,0.67,0.67,0.0,0.0,0.0
pYUTSG9frAk[0],sp so our project finishes sp in march sp of sp after which point sp we'll be taking it out to sp the wider industry sp and in sp helping people to run sp their heat sp networks better sp,1.33,1.0,0.0,0.0,0.0,0.0,0.0
pYUTSG9frAk[1],sp we provide sp hardware and software infrastructure sp for providers of distributed energy sp,0.33,1.0,0.0,0.0,0.0,0.0,0.0
pYUTSG9frAk[2],sp i sp wanted to talk about sp the internet of things and smart metering sp in the context sp of sp heat sp and the effect sp that it sp can sp have sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pYUTSG9frAk[3],sp i think that normally when we talk about internet of things and smart metering we think of it from sp a consumer's point of view and sp there is no doubt sp that there are benefits sp to be had sp in sharing sp real time information sp with sp the customer sp that,0.67,0.0,0.0,0.0,0.0,0.0,0.0
vwUBtNvjrU4[0],when you're working sp with you're working sp with you're working with other devices,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vwUBtNvjrU4[1],one of the challenges you have is that you're providing very sensitive security information to those devices,0.0,0.33,0.0,0.0,0.0,0.0,0.0
vwUBtNvjrU4[2],so you really have to go through and audit make sure that you have changed all those passwords,0.67,0.33,0.0,0.0,0.0,0.0,0.0
vwUBtNvjrU4[3],you also have to think about how you're communicating to the device,0.0,0.0,0.0,0.33,0.0,0.0,0.0
vwUBtNvjrU4[4],are you communicating over a channel that's in the clear traffic,-1.0,0.0,0.0,0.33,0.0,0.33,0.0
vwUBtNvjrU4[5],you want to communicate to this device in an encrypted form,0.0,0.33,0.0,0.0,0.0,0.0,0.0
vwUBtNvjrU4[6],or which uses encrypted communication to these devices,1.0,0.67,0.0,0.0,0.0,0.0,0.0
vwUBtNvjrU4[7],you don't want sp anybody to have access to that except sp for you and the other security professionals in your environment,0.0,0.0,0.33,0.0,0.0,0.0,0.0
vwUBtNvjrU4[8],if sp you got your hands on a firewall or sp a log or a configuration sp there's a lot of good information in there that bad guys would be able to use,0.33,0.0,0.0,0.0,0.0,0.0,0.0
vwUBtNvjrU4[9],you also have to think about sp the way that your configurations are being stored,0.0,0.0,0.0,0.33,0.0,0.0,0.0
vwUBtNvjrU4[10],are they stored on the device are they stored in an encrypted sp form,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vwUBtNvjrU4[11],are you transferring them and putting them in a network location as a backup,0.0,0.0,0.0,0.0,0.33,0.0,0.0
vwUBtNvjrU4[12],every device works a little bit differently sp on how it stores data and how it secures data,0.0,0.33,0.0,0.0,0.0,0.0,0.0
vwUBtNvjrU4[13],you need to think about what you're doing with this sp data sp both sp on the device sp and once you take it off sp the sp device,0.67,0.33,0.0,0.0,0.0,0.0,0.0
Uiq0lf9ibF8[0],enclave sp see it today at team one chevrolet buick in charlotte mi sp,0.0,0.67,0.0,0.0,0.0,0.0,0.0
MNXBOeiPhec[0],probably one of the most difficult sp things for board members to really fully understand is the concept of inter generational equity sp what,0.0,0.33,0.0,0.0,0.0,0.0,0.0
MNXBOeiPhec[1],equity sp what really is that and more importantly sp particular as you deal with an institution many times led by people sp who are going to be shorter term people remember the,-0.33,1.0,0.0,0.0,0.0,0.0,0.0
MNXBOeiPhec[2],term people remember the relationship of the foundation is much longer term sp in terms of its support sp than the leadership of any one time sp of its partner institution sp,0.67,0.0,0.0,0.0,0.0,0.0,0.0
MNXBOeiPhec[3],generational equity what that means is sp while you've got money that you have today for today's generation of students sp you particularly when you're managing endowments which are special kinds sp of funds that are handled by foundations sp where you invest them over the long term sp and only spend the earnings sp from those endowments sp then,0.33,0.33,0.0,0.0,0.0,0.0,0.0
MNXBOeiPhec[4],generational equity demands sp that we provide the gift sp today sp and also to future generations sp of students sp and in,1.0,0.33,0.0,0.0,0.0,0.0,0.0
MNXBOeiPhec[5],students sp and in doing that the foundation then has to be aware and the institution has to be aware sp that we can't spend it all right now sp we have sp to plan it out over a period of time sp so that it will have the same impact sp for the students sp as the sp generations go on sp,-0.33,0.0,0.33,0.67,0.0,0.0,0.0
JMb18N7lQ0A[0],buying sp that's the ability to buy an individual sp rather sp than a proxy for an individual in sp,0.0,0.0,0.0,0.0,0.0,0.0,0.33
JMb18N7lQ0A[1],sp that's being driven in part by agencies who are looking to take sp more control sp over their display buy sp,-0.33,0.33,0.0,0.0,0.0,0.0,0.0
EGA6iulTr00[0],has,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGA6iulTr00[1],mag silver is a silver explorer and developer with ideally situated projects sp located in two of mexico's premier silver belts,1.0,0.33,0.0,0.0,0.0,0.0,0.0
EGA6iulTr00[2],mag anticipates that once developed this project will produce in excess sp of sp million ounces of sp silver per year sp for the first sp years of the sp year mine life sp or sp million ounces sp per year sp for the life of the mine,0.67,0.67,0.0,0.67,0.0,0.0,0.0
EGA6iulTr00[3],mag first discovered sp the vein in and,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPch8YhNfPE[0],sp and it's the same thing with getting your director of photography sp maybe,0.33,0.0,0.67,0.0,0.0,0.0,0.0
kPch8YhNfPE[1],village sp so the next topic we're going to talk about here sp is getting sp a few key sp crew members sp how to,0.33,0.67,0.0,0.0,0.0,0.0,0.0
kPch8YhNfPE[2],sp when you go out to sp get your first sp film going sp whether you're trying to recruit sp your cast sp and your regular crew members sp or whether you're trying to sp bring sp in sp a little bit of money sp or get vendors that can help sp trade out some sp products some sp film stock lighting gear all that equipment you'll need sp,1.33,2.33,0.0,0.0,0.0,0.0,0.0
kPch8YhNfPE[3],sp so what you've gotta do sp is you've sp gotta sp appear very well organized with a very very clear vision first sp thing you want,1.0,0.33,0.0,0.67,0.0,0.0,0.0
taGs3-SMoYM[0],sp the reason i sp called kathi number one is because she has sp such an sp ease of approach that i could tell from her website that fit sp what i currently needed sp because the big revelation to sp me sp has been sp not getting organized not having a daily schedule because i'm not a sp scheduled person sp but,0.67,1.33,0.0,0.0,0.0,0.0,0.0
taGs3-SMoYM[1],person sp but i saw kathi would come in and actually help me not only sp come up with systems and a management of those systems but actually help me sp purge sp the things that i need to do sp,1.33,1.67,0.0,0.0,0.0,0.0,0.0
taGs3-SMoYM[2],sp and as a creative sp free flowing person i don't like schedules i don't like to,1.0,1.67,0.0,0.0,0.0,0.0,0.0
taGs3-SMoYM[3],schedules i don't like to be told when to do things and what to do when those time frames come sp,1.0,2.33,0.0,0.0,0.0,0.0,0.0
taGs3-SMoYM[4],sp but what she's showing me and the big revelation sp for me sp is sp by being organized and by learning a sp system and managing a sp system sp i'm actually finally sp getting to do the things and begin the journey of sp doing what i've sp wanted to do for so long and sp it,1.33,0.67,0.0,0.0,0.0,0.0,0.0
taGs3-SMoYM[5],for so long and sp it has been sp through kathi sp getting me organized with time management sp and a professional sp filing system sp so i'm,1.0,1.0,0.0,0.0,0.0,0.0,0.0
uTWeng4h5eM[0],audition sp timing your monologue sp is not a good thing to do sp the day sp of the audition sp or even the day before the audition it sp,0.33,0.0,0.67,0.0,0.0,0.0,1.0
uTWeng4h5eM[1],sp know that sp if you are asked for sp one minute monologue that is going to be exactly sp or no more than one minute sp,0.33,0.0,0.0,0.33,0.0,0.0,0.0
uTWeng4h5eM[2],sp if you have an ability sp to another monologue sp and they say sp how long is that sp you can say i have another one minute or another sp one minute and a half monologue to give you sp all of these things so that you are well prepared sp and again it is very easy to get disqualified by going sp over the time sp and people will think that you are unprofessional sp not,0.33,0.33,0.67,0.0,0.0,0.0,1.0
uTWeng4h5eM[3],sp don't say that was an awful performance or a good performance just know how,0.0,0.0,0.33,0.0,0.0,0.0,0.0
uTWeng4h5eM[4],performance just know how long it is so sp that you are not going to break the rule sp,0.0,0.0,0.67,0.0,0.0,0.0,0.67
kyPepNmxaj8[0],result sp this can be because not enough fat was removed from a certain area sp actually,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyPepNmxaj8[1],much fat that is the reason why we have to be very cautious sp and careful about not removing too much fat sp if,-0.67,0.33,0.0,0.0,0.0,0.0,0.0
kyPepNmxaj8[2],sp unfortunately this is not always that reliable sp and so should only reserved for sp situations where it can't be avoided sp if,-1.33,0.0,0.0,0.0,0.0,0.0,0.0
PmemTgQHagk[0],sp so my name is william sp and i study sp and spanish at aston university and i was lucky enough to find a placement sp with coopers sp which is a tax and audit firm in chile sp,1.67,1.33,0.0,0.0,0.0,0.0,0.0
PmemTgQHagk[1],sp now sp chile is a country i don't know a sp huge amount about before going there sp but what i sp upon arriving is it's actually got sp fantastic opportunities sp for graduates that can speak sp english and spanish sp or are bilingual sp,2.0,2.0,0.0,0.0,0.33,0.0,0.0
PmemTgQHagk[2],sp and this is because there's plenty of multinational companies out there sp crying out sp for sp graduates that speak two languages sp,1.33,0.33,0.0,0.0,0.0,0.0,1.0
PmemTgQHagk[3],sp i think sp the best thing sp that i got out of my placement was obviously the spanish speaking sp,2.0,1.33,0.0,0.0,0.33,0.0,0.0
PmemTgQHagk[4],sp i found immersed in the culture sp perhaps the culture doesn't speak as much english as you'd find in europe sp really helped sp me sp grasp the language it was something that,1.67,2.0,0.0,0.0,0.0,0.0,0.0
PmemTgQHagk[5],grasp the language it was something that sp was sp rather nerve wracking at first sp but sp really helped me and i find myself in quite a strong position sp finishing my degree sp and also a good position sp to return to a spanish speaking sp country sp,2.67,2.0,0.0,0.0,0.33,0.0,1.0
PmemTgQHagk[6],sp i think working in price sp has give me sp a sp good sp gap bridger between sp doing a sp degree sp and going into business which is now sp from the placement something i've i want to do sp,1.33,0.67,0.0,0.0,0.33,0.0,0.0
PmemTgQHagk[7],sp it's perfect it's given me the tools in tax in excel and things like that sp and a bit of knowledge background knowledge that i can use sp in the business sp and i hope that this will be able to bring me into a job sp incorporating all these skills that i've learned on placement,2.0,2.0,0.0,0.0,0.0,0.0,0.33
jnG9zog4NCs[0],or is this something sp that's just sp an artifact of our data just statistical noise sp well,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jnG9zog4NCs[1],noise sp well to answer that sp we have to do some statistical inference sp,0.67,0.33,0.0,0.0,0.0,0.0,0.0
jnG9zog4NCs[2],sp now in here in these brackets we see the number of observations in each group sp so,0.67,0.67,0.0,0.0,0.0,0.0,0.0
jnG9zog4NCs[3],there sp are so sp those numbers are pretty small sp so that's why we might be worried that this number here sp is just statistical noise sp and is not an actual effect sp so we're sp,-0.33,0.33,0.33,0.0,0.0,0.0,0.33
jnG9zog4NCs[4],effect sp so we're sp going sp to have to do the confidence interval for that sp and that i've drawn right sp here sp,0.33,0.33,0.0,0.0,0.0,0.0,0.0
jnG9zog4NCs[5],sp i've got our average treatment effect estimate of sp minus,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jnG9zog4NCs[6],error and sp that's sp this number here from the table sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112604[0],i'm sp doing a review sp for evan almighty which is a movie currently in sp theaters sp starring steve carrell sp morgan sp freeman and lauren graham sp,0.33,0.67,0.0,0.0,0.0,0.0,0.0
112604[1],sp and sp it's about a sp modern sp day sp uhh sp noah's ark story and as as stutter and sp as you can imagine there's sp if you try to put the noah's ark story in modern times sp there's gonna be some wacky hijinks that sp follow and obviously there are sp as uhh steve carrell becomes sp uhh noah both sp in physical appearance and in his uhh duty sp to sp uhh build a huge ark sp in the middle of a sp populated american town so sp,0.67,0.67,0.0,0.0,0.0,0.0,0.0
112604[2],umm sp morgan freeman plays god as he did in the bruce almighty movie sp,0.0,0.0,0.33,0.0,0.0,0.0,0.0
112604[3],umm sp i like morgan freeman a lot i don't sp think sp these roles give him much sp to do but sp it's sp good seeing him and he he sp stutter plays a pretty convincing god sp,0.67,0.33,0.0,0.0,0.0,0.0,0.0
112604[4],umm sp wasn't a big of this movie sp umm,-1.33,0.0,0.0,0.0,0.0,0.0,0.0
202431[0],hi sp,0.33,1.33,0.0,0.0,0.0,0.0,0.0
202431[1],sp {lg} i'm sp here sp to review the movie sp the door in the floor sp starring jeff sp bridges and kim basinger sp,0.0,0.67,0.0,0.0,0.0,0.0,0.0
202431[2],sp this is a very disturbing sp melodrama sp about sp a sp uhh estranged sp couple i guess i mean they still live together but they are sp umm sp very sp distant sp from each other sp,-1.0,0.0,0.33,0.0,0.0,0.33,0.0
202431[3],sp jeff bridges plays sp a sp children's author sp and in the beginning of the movie sp he hires a summer intern sp to help him sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202431[4],uhh sp the young man is sp probably sp age sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202431[5],sp he comes into uhh sp to try to help sp jeff bridges sp but sp like i said jeff sp bridge's character is very bizarre sp and sp kim character is sp very bizarre sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202431[6],umm sp this movie goes sp on to sp attempt sp to explain sp their weird behavior sp umm sp but sp it is sp there are some very disturbing scenes in this movie sp and sp it is sp uhh sp kind of difficult to understand and sp then sp really wonder why it was made sp,-1.67,0.0,0.67,0.0,0.0,0.33,0.0
6-0bcijTR8k[0],sp hi there today i have a sp very special announcement sp namely i'll be attending the usa convention this year sp it's going to take place sp at manhattan college in riverdale sp from june to sp june sp and i'm super super excited sp it's extra sp special because it's the first sp convention that i'll be attending outside sp of europe sp so i look forward to seeing a sp lot of people that i haven't met before sp perhaps you too sp and sp something sp special too about this convention is that sp i sp will be sp a sp special guest so i was invited which is sp a sp huge huge honor for me sp and i'll be teaching lots of workshops sp and i'll also be sp joined by sp hoang sp tien sp as the other special guest and he's such an awesome artist sp i really look forward to meeting him too if you don't know his work yet sp he has sp a stream and he also has a new channel sp so do check that out sp he has a sp very artistic way of sp designing models sp and it's absolutely gorgeous and beautiful sp so sp that's really nice too sp so,2.67,3.0,0.0,0.0,0.0,0.0,0.0
